token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x06b964d96f5dcf7eae9d7c559b09edce244d4b8e,eth,USUALX,200,498119871.73865837,498023228.559568,2,370079312.6248163,74.29523165439596,74.3096489083845,False,False,,,True
0x06ddb3a8bc0abc14f85e974cf1a93a6f8d4909d9,eth,8PAY Network v2,89,88888888.0,64727636.28359084,2,87827362.58635747,98.80578389771001,135.6875789524585,False,False,False,,False
0x07040971246a73ebda9cf29ea1306bb47c7c4e76,eth,AMERICAN PEPE,200,420690000000000.06,0.0,0,222710301012178.6,52.93929045429617,0.0,True,True,,,True
0x076ddce096c93dcf5d51fe346062bf0ba9523493,bsc,Paralink Network,200,272109779.0,0.0,0,130958005.46988693,48.126901558318096,0.0,True,True,,,True
0x0782b6d8c4551b9760e74c0545a9bcd90bdc41e5,bsc,Lista USD,200,69895298.21613164,37599049.8493389,5,68616001.42184092,98.1696954917699,182.49397709992238,False,False,,,True
0x07b36f2549291d320132712a1e64d3826b1fb4d7,bsc,WIFEDOGE,200,7.47e+17,0.0,0,1.8741637640872438e+17,25.089207015893493,0.0,True,True,,,True
0x07c15e4add8c23d2971380dde6c57b6f88902ec1,bsc,MetaMars,200,260000000.0,166300000.0,5,178668394.87120393,68.71861341200152,107.43739920096449,True,False,,,True
0x08037036451c768465369431da5c671ad9b37dbc,bsc,NFT STARS COIN,200,20000000.0,1374249.2708487154,4,19476361.718901318,97.38180859450657,1417.2364600836215,False,False,,,True
0x0808e6c4400bde1d70db0d02170b67de05e07ef5,eth,Wrapped LYX,152,9606.141376655249,0.0,0,9215.564452953347,95.93409144850733,0.0,False,True,,,True
0x0864c156b3c5f69824564dec60c629ae6401bf2a,bsc,Streamr,200,15000000.0,767121867.0,0,8452442.52523719,56.3496168349146,1.101838298299635,True,True,,,True
0x08ba0619b1e7a582e0bce5bbe9843322c954c340,bsc,Binamon,200,228619895.80672747,170194929.164554,3,170075211.09785256,74.39213043891513,99.92965826462097,False,False,,,True
0x09395a2a58db45db0da254c7eaa5ac469d8bdc85,eth,SubQueryToken,200,10177161413.708735,2875917167.468919,6,9420567900.357655,92.56577072333802,327.5674281206316,False,False,,,True
0x095956b142431eb9cf88b99f392540b91acbf4ad,bsc,One Basis Share,200,1.0233486706160354e+41,1.023348670614194e+41,0,1.0233486702862702e+41,99.99999996777588,99.99999996795582,False,False,True,,False
0x09f423ac3c9babbff6f94d372b16e4206e71439f,bsc,Wrapped Enjinstarter,200,4397755595.586483,4137945042.646029,3,3183655165.4144382,72.39272615807717,76.93807270525357,False,False,,,True
0x0a3a21356793b49154fd3bbe91cbc2a16c0457f5,bsc,RFOX,200,366695284.4792435,1929656337.827613,0,122322460.08927798,33.35806738365678,6.339080057487714,True,True,,,True
0x0a907b0bbff60702b29a36b19718d99253cfbd9f,eth,QLix,200,1000000.0,1000000.0,1,634331.0467608436,63.43310467608436,63.43310467608436,True,True,,,True
0x0a9e3dde12e4519c9d89df69bd738490c9466bf4,eth,Market Dominance,68,13694571.702219,550400094.910206,0,13377097.576631967,97.68175206577952,2.4304315533983236,False,True,False,False,False
0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,eth,Tranche Finance,200,20000000.0,17419343.11214679,3,12076662.682916572,60.38331341458285,69.32903614772545,True,True,,,True
0x0b0a8c7c34374c1d0c649917a97eee6c6c929b1b,eth,Shiba V Pepe,200,420690000000000.06,0.0,0,291447922378189.06,69.27854771403862,0.0,True,True,,,True
0x0b15ddf19d47e6a86a56148fb4afffc6929bcb89,bsc,Impossible Decentralized Incubator Access Token,200,1000000000.0,748389159.8654493,8,779832846.9762832,77.98328469762832,104.20151557466266,False,False,,,True
0x0b38210ea11411557c13457d4da7dc6ea731b88a,eth,API3,200,151805220.0761198,129056136.8742702,3,112560936.91529572,74.14826503255567,87.21858537029934,False,False,True,,False
0x0b3f42481c228f70756dbfa0309d3ddc2a5e0f6a,bsc,UltraSafe,200,1000000000000000.0,0.0,0,532414414854532.5,53.24144148545326,0.0,True,True,,,True
0x0cbd6fadcf8096cc9a43d90b45f65826102e3ece,bsc,CheckDot,200,9897808.0,7390040.999999999,2,5826801.875889711,58.869619171130736,78.84667860286176,True,False,,,True
0x0d8ce2a99bb6e3b7db580ed848240e4a0f9ae153,bsc,Filecoin,200,15009999.999926705,0.0,0,6006215.792037947,40.01476210571136,0.0,True,True,,,True
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,bsc,PancakeSwap Token,200,2628378747.7510514,345458628.7154215,1,183616652.38109377,6.98592820909862,53.1515605975359,True,True,False,,False
0x0e7779e698052f8fe56c415c3818fcf89de9ac6d,bsc,Ultiverse Token,200,7267222222.0,6515556655.0,4,5141910314.255272,70.75482429433919,78.9174369362501,False,False,True,,False
0x0e7beec376099429b85639eb3abe7cf22694ed49,bsc,Buni Token,200,150490431.61768416,0.0,0,123664801.40302645,82.17452769169584,0.0,False,True,False,,False
0x0eb3a705fc54725037cc9e008bdede697f62f335,bsc,Cosmos Token,200,2219993.6,467960691.523058,0,902685.5437054127,40.66162820043322,0.19289772838985011,True,True,,,True
0x0ee7292bd28f4a490f849fb30c28cabab9440f9e,bsc,Gemlink,170,160000000.0,107778940.0,1,9721643.17623986,6.0760269851499125,9.01998403049785,True,True,,,True
0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,eth,Arcona Distribution Contract,200,15181707.013085451,15181707.0,3,6149448.793365461,40.5056479358027,40.50564797071542,True,True,,,True
0x0f7dc5d02cc1e1f5ee47854d534d332a1081ccc8,eth,Pepes Dog,200,420690000000000.06,420690000000000.06,1,85868472646479.14,20.411341521424124,20.411341521424124,True,True,,,True
0x0f8c45b896784a1e408526b9300519ef8660209c,eth,XMAX,200,30000000000.0,27000000000.0,6,21704026802.66692,72.34675600888974,80.38528445432192,False,False,False,,False
0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467,eth,Lagrange,200,960244903.7575101,193000000.0,10,893308689.841819,93.02925601023608,462.854243441357,False,False,,,True
0x1010107b4757c915bc2f1ecd08c85d1bb0be92e0,eth,Brain Frog,200,10000000.0,10000000.0,1,5275552.300041934,52.75552300041934,52.75552300041934,True,True,,,True
0x103c45ffcf40f481a318480718501527929a89c3,eth,Fragma,200,100000000.0,100000000.0,1,74282719.5971201,74.2827195971201,74.2827195971201,False,False,,,True
0x108a850856db3f85d0269a2693d896b394c80325,eth,THORWallet Governance Token,200,904458459.5297245,588019975.9044309,1,643032128.4591254,71.09581669383374,109.35549042701834,False,False,,,True
0x115ec79f1de567ec68b7ae7eda501b406626478e,eth,CarryToken,200,10000000000.0,10000000000.0,1,9873032767.268675,98.73032767268676,98.73032767268676,False,False,,,True
0x121235cff4c59eec80b14c1d38b44e7de3a18287,bsc,DarkShield,200,2960503000.0,0.0,0,2555934333.0863986,86.33446184943567,0.0,False,True,,,True
0x1236a887ef31b4d32e1f0a2b5e4531f52cec7e75,bsc,GamiWorld.io,200,131256399.938392,43193899.0,7,118335555.259482,90.15602691756389,273.96358744896355,False,False,False,,False
0x124123c7af9efd2a86f4d41daa88ac164d02a3d5,bsc,GreenEnvironmentalCoins,200,550000000.0,0.0,0,508483496.1175949,92.45154474865362,0.0,False,True,,,True
0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,eth,NodeAI,200,100000000.0,97153156.22085401,2,24868094.05781083,24.868094057810833,25.59679481876974,True,True,,,True
0x12819623921be0f4d5ebfc12c75e6d08a1683080,bsc,Broccoli,200,1000000000.0,1000000000.0,1,659577906.4939721,65.95779064939721,65.95779064939721,True,True,,,True
0x13e4b8cffe704d3de6f19e52b201d92c21ec18bd,eth,ParallelAI,200,100000000.0,100000000.0,2,37833532.19143121,37.83353219143121,37.83353219143121,True,True,False,False,True
0x14016e85a25aeb13065688cafb43044c2ef86784,bsc,TrueUSD,200,878682.7561024,2037601.062035829,1,427174.9903463456,48.615383354190165,20.964603832682638,True,True,,,True
0x14778860e937f509e651192a90589de711fb88a9,bsc,CyberConnect,200,2064026.353882,48878133.733333334,0,1428855.9862309166,69.22663480258082,2.9233030745944424,True,True,,,True
0x147faf8de9d8d8daae129b187f0d02d819126750,eth,GeoDB Coin,200,312781077.1061425,177404745.88824433,5,255160930.0266183,81.57812243226888,143.82982188501106,False,False,,,True
0x148255a3b10666d9788ec48bc61ea3e48974bf2c,eth,DMCCOIN,200,2000000000.0,0.0,0,1345148337.2980914,67.25741686490457,0.0,True,True,,,True
0x149af500734056b98572b66e6c771e57408e12e4,eth,Horizon,200,10000000.0,8581307.002004618,2,5848075.080301055,58.48075080301055,68.1490019985875,True,True,,,True
0x14a9a94e555fdd54c21d7f7e328e61d7ebece54b,bsc,LOOT Token,200,2126445.6677619754,13001000.944587374,0,1801842.2313065198,84.73492921184807,13.85925775243228,False,True,,,True
0x14c358b573a4ce45364a3dbd84bbb4dae87af034,bsc,DungeonSwap Token,200,5889222.739374619,5219233.208266838,1,4292425.381573515,72.88611029898541,82.24245229691336,False,False,True,False,False
