token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x0e7beec376099429b85639eb3abe7cf22694ed49,bsc,Buni Token,200,150490171.58435434,0.0,0,123265402.32837604,81.9092709049654,0.0,False,True,False,,False
0x0eb3a705fc54725037cc9e008bdede697f62f335,bsc,Cosmos Token,200,2219993.6,4.65841261855724e-10,200,878580.9252916537,39.575831447966955,1.8860092422722307e+17,True,False,,,True
0x0ee7292bd28f4a490f849fb30c28cabab9440f9e,bsc,Gemlink,170,160000000.0,1.0726303,121,9711643.17623986,6.069776985149913,905404516.0051754,True,False,,,True
0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,eth,Arcona Distribution Contract,200,15181707.013085451,1.5181707e-11,200,6136762.799676252,40.422086886453805,4.04220869212945e+19,True,False,,,True
0x0f7dc5d02cc1e1f5ee47854d534d332a1081ccc8,eth,Pepes Dog,200,420690000000000.06,420690.0,200,79775875852190.47,18.96310248691209,18963102486.91209,True,False,,,True
0x0f8c45b896784a1e408526b9300519ef8660209c,eth,XMAX,200,30000000000.0,270.0,199,21712675002.59692,72.37558334198974,8041731482.443304,False,False,True,,False
0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467,eth,Lagrange,200,960243920.8805879,1.93e-10,200,894978665.5257113,93.20326284440048,4.637195158164308e+20,False,False,,,True
0x1010107b4757c915bc2f1ecd08c85d1bb0be92e0,eth,Brain Frog,200,10000000.0,1e-11,200,5193079.678372071,51.9307967837207,5.19307967837207e+19,True,False,,,True
0x103c45ffcf40f481a318480718501527929a89c3,eth,Fragma,200,100000000.0,1e-10,200,73932386.15550967,73.93238615550966,7.393238615550966e+19,False,False,,,True
0x108a850856db3f85d0269a2693d896b394c80325,eth,THORWallet Governance Token,200,904458459.5297245,5.880199759044309e-10,200,642940753.202113,71.08571393498953,1.0933995094523937e+20,False,False,,,True
0x115ec79f1de567ec68b7ae7eda501b406626478e,eth,CarryToken,200,10000000000.0,1e-08,200,9873032767.268675,98.73032767268676,9.873032767268674e+19,False,False,,,True
0x121235cff4c59eec80b14c1d38b44e7de3a18287,bsc,DarkShield,200,2960503000.0,0.0,0,2679993006.3801665,90.52492114955352,0.0,False,True,,,True
0x1236a887ef31b4d32e1f0a2b5e4531f52cec7e75,bsc,GamiWorld.io,200,131256399.938392,43.193899,199,118314019.190942,90.13961928445029,273913728.39701736,False,False,True,,False
0x124123c7af9efd2a86f4d41daa88ac164d02a3d5,bsc,GreenEnvironmentalCoins,200,550000000.0,0.0,0,505852309.86804956,91.97314724873628,0.0,False,True,,,True
0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,eth,NodeAI,200,100000000.0,9.715315622085401e-11,200,24518518.67396304,24.51851867396304,2.5236975953952715e+19,True,False,,,True
0x12819623921be0f4d5ebfc12c75e6d08a1683080,bsc,Broccoli,200,1000000000.0,1e-09,200,650297639.9452597,65.02976399452596,6.502976399452597e+19,True,False,,,True
0x13e4b8cffe704d3de6f19e52b201d92c21ec18bd,eth,ParallelAI,200,100000000.0,1e-10,199,37650860.20686541,37.6508602068654,3.76508602068654e+19,True,False,True,True,True
0x14016e85a25aeb13065688cafb43044c2ef86784,bsc,TrueUSD,200,878682.7561024,2.039013870301185e-12,200,426758.83052939695,48.56802157156061,2.0929667852939125e+19,True,False,,,True
0x14778860e937f509e651192a90589de711fb88a9,bsc,CyberConnect,200,2064036.288314,4.887813373333333e-11,200,1468523.2437500202,71.1481310703882,3.00445850032227e+18,False,False,,,True
0x147faf8de9d8d8daae129b187f0d02d819126750,eth,GeoDB Coin,200,312781077.1061425,1.7740474588824432e-10,200,255608608.8017856,81.72125090388526,1.4408217070066749e+20,False,False,,,True
0x148255a3b10666d9788ec48bc61ea3e48974bf2c,eth,DMCCOIN,200,2000000000.0,0.0,0,1345148337.2980914,67.25741686490457,0.0,True,True,,,True
0x149af500734056b98572b66e6c771e57408e12e4,eth,Horizon,200,10000000.0,0.008581307002004619,179,5655146.562243369,56.551465622433696,65900760349.4702,True,False,,,True
0x14a9a94e555fdd54c21d7f7e328e61d7ebece54b,bsc,LOOT Token,200,2126445.6677619754,1.3001000944587374e-11,200,1801842.2313065198,84.73492921184807,1.3859257752432282e+19,False,False,,,True
0x14c358b573a4ce45364a3dbd84bbb4dae87af034,bsc,DungeonSwap Token,200,5889222.739374619,5.219233208266838e-12,198,4296084.6716778325,72.94824566499648,8.231256393895535e+19,False,False,True,True,False
0x14cf922aa1512adfc34409b63e18d391e4a86a2f,eth,ETH Strategy,200,146933527.50052813,146933484.86962497,2,146364743.0855929,99.61289678087037,99.61292568229989,False,False,True,,False
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,bsc,Venus XVS,200,29342305.38380238,0.0,0,25474866.99852539,86.81958239241861,0.0,False,True,,,True
0x154a9f9cbd3449ad22fdae23044319d6ef2a1fab,bsc,CryptoBlades Skill Token,200,1000000.0,1e-12,200,465044.9747619025,46.504497476190245,4.650449747619025e+19,True,False,,,True
0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,eth,EDEN,200,165948015.62602222,1.581480156260222e-10,200,151096275.32239985,91.05036583438756,9.55410504041367e+19,False,False,,,True
0x15b543e986b8c34074dfc9901136d9355a537e7e,eth,Student Coin,200,10000000000.0,0.0,0,9765124321.899063,97.65124321899063,0.0,False,True,,,True
0x1613957159e9b0ac6c80e824f7eea748a32a0ae2,bsc,pTokens CGG,200,6708774.45813095,1.119e-10,200,3009130.8065419868,44.853658821321055,2.6891249388221507e+18,True,False,,,True
0x1633b7157e7638c4d6593436111bf125ee74703f,bsc,Splintershards,200,1327940171.1578515,4.897187253536008e-10,200,1181821560.215179,88.99659682594965,2.4132660219636204e+20,False,False,,,True
0x1634e10c9155be623b5a52d6ca01c7a904d89b0a,eth,This Is Fine,200,69000000000000.0,6.9e-05,199,33064593835044.117,47.91970121020886,4.791970121020886e+19,True,False,,True,False
0x164f12c8d7d16b905cc4f11e819a9fc5b183ef71,eth,dMarketplace Token,200,100000000000.0,91.99999703583809,199,38663889905.029564,38.66388990502956,42025968642.116646,True,False,True,True,True
0x16939ef78684453bfdfb47825f8a5f714f12623a,bsc,Tezos Token,200,5050000.000000001,0.0,0,3216170.9166947133,63.686552805835895,0.0,True,True,,,True
0x1776b223ff636d0d76adf2290821f176421dd889,eth,America,200,177600000.0,173969859.96786827,1,109941639.2773447,61.90407616967607,63.19579684529872,True,True,,,True
0x17837004ea685690b32dbead02a274ec4333a26a,eth,Bear Inu,200,1000000000000000.0,0.0,0,946144961445573.4,94.61449614455735,0.0,False,True,,,True
0x1785113910847770290f5f840b4c74fc46451201,bsc,FABWELT,200,112466343.25715485,2.1506893885857352e-10,200,49256041.25157788,43.796250349274445,2.2902443055232627e+19,True,False,,,True
0x1796ae0b0fa4862485106a0de9b654efe301d0b2,bsc,Polkamon,200,1161664.8912896712,5.853813952224229e-12,200,837986.3807332336,72.13667099837267,1.4315220599295445e+19,False,False,,,True
0x17b7163cf1dbd286e262ddc68b553d899b93f526,bsc,Qubit Token,200,999999999.0,0.0,0,800393958.7296236,80.03939595300174,0.0,False,True,,,True
0x181de8c57c4f25eba9fd27757bbd11cc66a55d31,bsc,BelugaToken,200,5000.0,0.0,0,4895.086984478531,97.90173968957062,0.0,False,True,,False,False
0x1861c9058577c3b48e73d91d6f25c18b17fbffe0,bsc,DSLA,200,46255246.61086664,5.566263561663993e-09,200,20998098.030562315,45.39614328989283,3.772386592539482e+17,True,False,,,True
0x1894251aebcff227133575ed3069be9670e25db0,bsc,HALO COIN,200,9999271911.022125,5.565659916043767,199,1246535488.6961439,12.466262541796636,22396903646.642815,True,False,,True,False
0x18c4af61dbe6fd55d6470943b4ab8530777d009c,bsc,AgaTech,200,10000000.0,0.0,0,3603532.5421849154,36.03532542184915,0.0,True,True,,,True
0x190b589cf9fb8ddeabbfeae36a813ffb2a702454,bsc,bDollar,200,26384107.21617004,0.0,0,23323337.579773024,88.39919194036187,0.0,False,True,False,,False
0x193397bb76868c6873e733ad60d5953843ebc84e,bsc,MEMETOON,200,99999999999.99998,0.0,0,57132854445.874565,57.13285444587457,0.0,True,True,,,True
0x193f4a4a6ea24102f49b931deeeb931f6e32405d,bsc,TLOS,200,7221160.6599,7192561.601009743,5,5192171.88354877,71.90217927682379,72.18807667660234,False,False,,,True
0x19a4866a85c652eb4a2ed44c42e4cb2863a62d51,bsc,Hodooi.com Token,200,1000000000.0,1e-09,200,835850901.9675841,83.58509019675842,8.358509019675841e+19,False,False,,,True
0x19af07b52e5faa0c2b1e11721c52aa23172fe2f5,eth,MEMES ST,200,690000000000.0,0.0,0,360791857417.2857,52.28867498801243,0.0,True,True,,,True
0x19be6f3f83d079d640720bda3b638a00a3b7ee20,bsc,Kitnet Token,200,1000000000.0,2.0211727913363453e-10,200,879765831.6841497,87.97658316841498,4.352749232798014e+20,False,False,,,True
0x19e6bfc1a6e4b042fb20531244d47e252445df01,bsc,Templar Token,200,533888.448446585,0.0,0,529789.597954121,99.23226462299566,0.0,False,True,,False,False
0x19f78a898f3e3c2f40c6e0cd2ee5545f549d5e99,eth,Deputy Dawgs,200,313000000000.0,3.13e-07,200,156292518518.6174,49.933711986778725,4.993371198677872e+19,True,False,,,True
0x1a11ea9d61588d756d9f1014c3cf0d226aedd279,eth,MILEI Token,200,10000000.0,9804635.700647995,2,4825932.463172622,48.259324631726216,49.2209257999629,True,True,,,True
0x1a57367c6194199e5d9aea1ce027431682dfb411,eth,MatrixETF DAO Finance,200,623000000.0,4.16e-11,199,558318655.5090272,89.61776171894499,1.3421121526659309e+21,False,False,,True,False
0x1a9b49e9f075c37fe5f86c916bac9deb33556d7e,bsc,ASPOToken,200,500000000.0,0.0,0,417886104.89561653,83.57722097912331,0.0,False,True,,False,False
0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,bsc,Dai Token,200,40999971.51735277,4.099997151735277e-11,200,16715176.67585912,40.768751921655884,4.076875192165588e+19,True,False,,,True
0x1b3be8fcd2e7c5ce9c5c242e0066fdd9740220d0,eth,Licker,200,1000000000.0,0.97,200,863993512.1343364,86.39935121343363,89071496096.32333,False,False,,,True
0x1ba8d3c4c219b124d351f603060663bd1bcd9bbf,bsc,TornadoCash,200,71218.07273906,3.810550883649667e-12,200,35927.5499473122,50.44723700815273,9.428439888172164e+17,True,False,,,True
0x1bdd3cf7f79cfb8edbb955f20ad99211551ba275,bsc,Liquid Staking BNB,200,13804.456559311378,1.640761792752348e-14,200,9791.396770613259,70.92924468662817,5.967591891683661e+19,False,False,,,True
0x1bec41a36356d5574aeb068b599ab7e48dd008b8,bsc,DOGEFOOD,200,4.2e+17,0.0,0,1.4784486589670698e+17,35.201158546834996,0.0,True,True,,,True
0x1bf7aedec439d6bfe38f8f9b20cf3dc99e3571c4,bsc,TRONPAD.network,200,765212999.98,7.6521299998e-10,200,739118588.6060187,96.58991530793865,9.658991530793866e+19,False,False,,,True
0x1cc1aca0dae2d6c4a0e8ae7b4f2d01eabbc435ee,bsc,Stronghands Finance,200,99346969.3884399,1.4511414848344488e-11,200,14858093.406149851,14.955759091206614,1.0238900590623603e+20,True,False,,,True
0x1cc7047e15825f639e0752eb1b89e4225f5327f2,eth,Pullix,200,200000000.0,0.0,0,150032803.010281,75.0164015051405,0.0,False,True,False,False,True
0x1ce0c2827e2ef14d5c4f29a091d735a204794041,bsc,Avalanche,200,2000000.0,2e-12,200,714133.6145349786,35.70668072674893,3.570668072674893e+19,True,False,,,True
0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a,eth,WAVES,200,884941.7651465294,1e-10,200,563703.9963725912,63.6995583861106,5.637039963725912e+17,True,False,,,True
0x1d229b958d5ddfca92146585a8711aecbe56f095,bsc,ZooToken,200,100147903.21465619,0.0,0,43725192.88952126,43.66061743279941,0.0,True,True,,,True
0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,bsc,XRP Token,200,325799999.90999883,0.0,0,212975215.39387,65.3699249394425,0.0,True,True,,,True
0x1d3437e570e93581bd94b2fd8fbf202d4a65654a,bsc,NanoByte Token,200,8970000000.0,1.289900928321283e-09,200,8293576930.479291,92.4590516218427,6.429623196932503e+20,False,False,,,True
0x1d6cbdc6b29c6afbae65444a1f65ba9252b8ca83,bsc,TOR,200,1000001.0,1.707048149032999e-11,200,908706.8674454937,90.87059587395349,5.3232644196958e+18,False,False,,,True
0x1f39dd2bf5a27e2d4ed691dcf933077371777cb0,bsc,SnowCrash Token,200,102399999.99999999,0.0,0,58690872.460602626,57.31530513730726,0.0,True,True,,,True
0x1fa4a73a3f0133f0025378af00236f3abdee5d63,bsc,NEAR Protocol,200,11449999.99999992,0.0,0,3010057.124249274,26.288708508727467,0.0,True,True,,,True
0x1ffd0b47127fdd4097e54521c9e2c7f0d66aafc5,bsc,Tixl Token,200,32394975.906144705,1.2712164693647095e-10,200,20364402.718625154,62.862842613698064,1.6019618380811463e+19,True,False,,,True
0x2015bc0be96be4aea2aabc95522109acfec84c30,eth,WETH HEDZ,169,1000000000.0,1000000000.0,1,925081403.9525782,92.50814039525783,92.50814039525783,False,False,,False,False
0x2047ab3072b52561596ce5e0131bdbb7c848538d,eth,bored token,200,1000000000.0,0.0,0,855930749.3808932,85.59307493808932,0.0,False,True,False,False,True
