token_address,chain,token_name,price_usd,liquidity_usd,slippage_is_suspicious,first_abnormal_slippage_percent,first_abnormal_slippage_fixed,market_cap_usd,liquidity_to_market_cap_ratio,token_volume,volume_usd,volume_to_liquidity_ratio,locked_liquidity_percent,lock_duration,locked_95_for_15_days,creator_under_5_percent,creator_percent_of_lp,owner_under_5_percent,owner_percent_of_lp,total_lp_supply,lp_holders_count,error
0x62930e825c4b01d5b96c9f44F85BB88513e93A9B,bsc,GGM TOKEN,1.1300197673903352,2.2600395347806707e-09,True,,99.99999990000002,113001976739.03352,2.0000000000000002e-20,0.0,0.0,0.0,100.0,0,False,False,99.9999,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x62b2F7A849bced0c9973AD0353E4F13eb3FA6B04,bsc,RPG,0.22799995428861375,1.42588937012547,True,,24.403317425449526,227999.95428861375,6.253902e-06,14775.155067,3368.7346798831795,2362.549823614121,0.0,0,False,False,98.906,True,0.0,4.8369001817e-08,2,
0x62c7feA2ac1fe7D7892D9CB9EAF29bD27dA364ef,bsc,Ghazella INU,3.543714306696258e-14,0.6011901504612547,False,,,35.43714306696258,0.016964972298281394,18291665626.01834,0.0006482043717222536,0.001078201915358939,27.64,0,False,True,0.0,True,0.0,1.595586809808006,3,
0x62CD2312D94a1ae6181B5866E3eDD2C24CC8cA38,bsc,JETSHIBA,2.7235258329001712e-11,1328.0080177074828,False,,,27235.258329001714,0.04876061764001487,200569073484.30078,5.462550529153459,0.004113341528301437,99.9,0,False,True,0.0,True,0.0,4003955.166779909,4,
0x62cEA901788270b15837530cccE6403df8cc53D0,bsc,HBG,0.0001476783768764589,1.8608763241880186e-15,True,,99.99999999936996,2215.1756531468836,8.400581333333333e-19,0.0,0.0,0.0,100.0,0,False,False,46.423,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x62E19d2Cd9BB5BF91118e8bc2322591a1B02622a,bsc,Bloxies Coin,0.006785591958749607,5.578625145862898e-15,True,,99.99999999995889,67855.91958749607,8.221280000000001e-20,0.0,0.0,0.0,100.0,0,False,False,98.2547,False,98.2547,1e-15,1,Liquidity pool info could not be retrieved.
0x62E8cd4Da214822fd4fE1f07732fbf5872683695,bsc,CakeDog,0.4009463702623598,1.6037854810494393e-09,True,,99.9999998,400.9463702623598,4.000000000000001e-12,0.0,0.0,0.0,100.0,0,False,False,97.6858,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x630396A26Db03443D824488a0FE15328616CEdbd,bsc,Optimism PEPE,1.496876559910186e-10,0.22240140883032397,False,,,0.6297209999886161,0.35317451511755915,3953016430.776149,0.5917177636168643,2.6605846011897425,0.0,0,False,True,0.0,True,0.0,294.35389993620186,2,
0x631f2B565715e54914531350f427FD968c6225c3,bsc,Priority,1.6011909850319415e-10,23242.13550989874,False,,,160119.09850319414,0.1451552983196136,12999994482.24883,2.081547397044181,8.95592143913651e-05,70.2,0,False,True,0.0,True,0.0,906.9590225284328,4,
0x6359F0d2004433D2A38b03DCe8f966Cc243F1da9,bsc,Food Bank,4.3067614749389183e-13,4369.263089724885,False,,,43067.614749389184,0.10145124393699682,1642339948838.1477,0.7073166420409289,0.00016188465366260787,70.16,0,False,True,0.0,False,48.0107,3329.8533237718443,4,
0x638BdDbC23Df432b0E75F57dCb484A5a63FFb2E9,bsc,Stealth Token,0.002590715957064061,5.181431914128121e-09,True,,99.99990000010031,2590715.9570640614,1.9999999999999994e-15,,,,100.0,0,False,False,99.6532,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x63Cf96Ff38Ab2012a262040c15b36F41a4BF89Ba,bsc,Nexalt,0.00993751431064516,1.987502862129032e-08,True,,99.9999000001003,9937.51431064516,2e-12,0.0,0.0,0.0,100.0,0,False,False,94.7782,False,94.7782,1e-15,1,Liquidity pool info could not be retrieved.
0x640b653ed91E49EBfF4D356e67762AA3Da269856,bsc,Walken,7.951560389199418e-08,0.4102054618008225,False,,,79.51560389199418,0.005158804583286615,755468361.9947847,60.071523025310974,146.44252361144578,0.0,0,False,False,50.5347,True,0.0,0.000730422985630143,2,
0x6439CFE39646663b861ae2C253E9F5e8Db983A89,bsc,WeBay,0.008985348145530562,0.027484914534657262,True,,39.644417382085415,8985348.145530563,3.058859166e-09,5089751.534653749,45733.1895131124,1663937.8469030664,0.0,0,False,False,94.5113,True,0.0,1.46961020006e-07,2,
0x6462AC99D29a0aCeB6B4Da13084535a3d6041462,bsc,DOGE ROCKET,0.0005800620669657082,1.5081613741108412e-10,True,,99.9999870000017,580.0620669657081,2.6e-13,0.0,0.0,0.0,100.0,0,False,False,95.139,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x6477062CFd89aDdcB8060271024243db04De043B,bsc,Classic Rockiee,0.003155525413963902,3.789691356408228e-15,True,,99.99999999993996,63110.50827927804,6.00485e-20,0.0,0.0,0.0,100.0,0,False,False,47.3406,False,47.3406,1e-15,1,Liquidity pool info could not be retrieved.
0x6496E74052E01b6fd5ca179c6f6bAEE64879366F,bsc,DiamondX,7.854883642990301e-06,6e-18,True,,99.9999999999618,78.54883642990302,7.638559999999999e-20,0.0,0.0,0.0,0.0,0,False,False,54.9465,True,0.0,0.0,0,Liquidity pool info could not be retrieved.
0x652609b50AF823F18c31B7Fa4F2a9c71a81FaD27,bsc,Suegas,1.2881030974926004e-06,0.2768530236316325,True,,8.764304786993804,11.592927877433404,0.023881199517384204,5554383.986301125,7.1546192174177765,25.84266237574986,0.0,0,False,False,58.5982,False,58.5982,3.8862458187160116,2,
0x652B6CBCc9CDD41C2a9d6F6047CEF5787BC7d835,bsc,AlphaLeL,2.5407053586322216e-07,494.99258971882966,False,,,254.07053586322218,1.9482486941551809,0.0,0.0,0.0,99.5,0,False,True,1.0,True,1.0,0.5,3,Liquidity pool info could not be retrieved.
0x654EC379B504454A15D7DbEd8618B4b26cdFb08D,bsc,Medusa NFT,5.0258780889817927e-14,45.128088525841456,False,,,5025.878088981793,0.008979145082085365,12747702733845.895,0.6406839985488938,0.01419701165011725,99.97,0,False,True,0.0,False,67.1269,500.12809535244367,5,
0x656f92d6f9431e96fFdb841d6316A6ED76983265,bsc,KTRA COIN,2.3820591639095343e-05,0.00012283670136180533,True,,28.10155327249861,333.4882829473348,3.683388821825682e-07,0.0,0.0,0.0,0.0,0,False,False,51.3683,False,51.3683,0.000403471568125193,2,Liquidity pool info could not be retrieved.
0x6582D2d51dc590e42a32C402063730BcBA4148E4,bsc,SafeDoge,5.448737291942897e-05,1.30563113430854,True,,7.959159296961195,544.8737291942897,0.002396208633951191,0.0,0.0,0.0,0.0,0,False,False,86.157,True,0.0,2.868370898578924,2,Liquidity pool info could not be retrieved.
0x65a3A7007BCAc60Cb325F5Abd2B721Df95b96cDa,bsc,SAFEMOONLANDING,4.382675671540773e-06,1.6860086088731996,True,,5.213072201139339,438.2675671540773,0.00384698466240936,0.0,0.0,0.0,0.0,0,False,True,0.0,True,0.0,0.000392355050208682,3,Liquidity pool info could not be retrieved.
0x65A9B6fB7F4778a8266584C44A06c871FbaA659a,bsc,LEMONBOMB,1.0632836507465273e-08,0.2943269348202532,False,,,1.0632836507465273,0.2768094239139362,95597894.04365274,1.016476777824148,3.453563563405826,0.0,0,False,False,33.7895,True,0.0,46.2393183199002,2,
0x65C2b2b00B8Ace8E196e7da71BF082612DF79A65,bsc,Winning Bears,4.988126607824725e-13,0.9308774085251249,False,,,0.49881266078247255,1.8661864096730931,459311080575.1545,0.22911018222856544,0.2461228300636986,0.0,0,False,True,0.0,True,0.0,0.67700651565823,5,
0x65Eb299188b3b2d09671D96D4f423359AC0D2f7c,bsc,FPC COIN,0.0009316093912314255,0.031884299935621724,True,,5.788886647080645,9316.093912314256,3.422496620979338e-06,0.0,0.0,0.0,0.0,0,False,False,48.2127,False,48.2127,0.016798191376339214,2,Liquidity pool info could not be retrieved.
0x663093D86418A678cBe6A53Ee4b4a2a816F41f09,bsc,Tate Inu,1.488600576411573e-08,8.461438222181172,False,,,14.886005764115732,0.5684156217766858,648850202.7017529,9.658787857465954,1.141506633251307,0.0,0,False,True,0.0,True,0.0,0.035551068764281,4,
0x663F39Ed272fE491d8acAeAbba2D474096094874,bsc,DrElon,3.265852722662762e-14,2.013007099870343e-05,False,,,0.03265852722662762,0.0006163802445534253,0.0,0.0,0.0,0.0,0,False,True,1.255,True,0.0,1.7658501405902658,2,Liquidity pool info could not be retrieved.
0x66425392d1520A60B57481e43F8f08590bD2512f,bsc,LPPK,5.355445702202598e-06,8.749258973024105,False,,,53.55445702202598,0.16337125721255458,5137448.108345803,27.513324392129398,3.14464624683748,0.0,0,False,False,69.7317,True,0.0,1872.437787459835,3,
0x6658E1CeAF9616503575e621F119f589e4C6b855,bsc,KawaKami,6.253080953283825e-06,0.4167589755956866,True,,23.259355210124728,6253.080953283825,6.664858150874e-05,136002363.3141691,850.4337876414177,2040.5890153316222,0.0,0,False,False,88.9163,True,0.0,8.537639400024e-05,2,
0x668A5163991662Ca5098B2C1357CB73BBCb88a4f,bsc,Sulgecoin,0.0006534363621370745,0.039348748975070694,True,,25.101186615901938,14996.36451104586,2.623885872211736e-06,0.0,0.0,0.0,0.0,0,False,False,17.5597,False,80.7093,0.02369910339952608,3,Liquidity pool info could not be retrieved.
0x66ADA896511F9F70Caa6E3DA7Da041Cc1cD1D7b3,bsc,Avin Lock Protocol,0.00398927057837547,7.97854115675094e-09,True,,99.99990000010031,3989270.5783754704,1.9999999999999998e-15,0.0,0.0,0.0,100.0,0,False,False,99.7345,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x66b412069f7CA594552e976060ad56b1A68FB00F,bsc,OOMPALOOMPA2,4.364411041246579e-08,34193.35592666413,False,,,43644.11041246579,0.7834586523476877,17092423.84198963,0.7459836333764581,2.181662528171845e-05,99.19,0,False,True,0.0,True,0.0,81.74309918895425,4,
0x66C05875E03d4351625CB7cd68FD5Ad1E5E766Fc,bsc,OCTUS BRIDGE,0.05918607461836481,1.537961986173133e-14,True,,99.99999999998701,118372.14923672962,1.29926e-19,0.0,0.0,0.0,100.0,0,False,False,29.9292,False,29.9292,1e-15,1,Liquidity pool info could not be retrieved.
0x66C0BA52b7bDc87bF6179554A68724C24A2046a5,bsc,Ms Queen,1.5491654975420317e-09,1.495897645826071,False,,,1.5491654975420317,0.9656151316302374,730191360.8246567,1.1311872627928226,0.7561929560816666,0.0,0,False,True,0.0,True,0.0,0.019567024425104797,3,
0x66dDCD75b827646E14beD5676079554a102acfF7,bsc,HorusLayer,5.063018259762911e-07,0.7765797282163815,False,,,10.617918869498308,0.07313860067693988,12452320.842552405,6.30463278022691,8.11846169962117,0.0,0,False,False,39.6652,False,39.6652,17.643448940345134,2,
0x66e176D9c8BcAd42CDe84CE674a433aC7365cCb8,bsc,SafeUKR,1.5745426436728443e-09,0.002661686839281559,False,,,1574.5426436728442,1.6904507794547862e-06,0.0,0.0,0.0,0.0,0,False,False,84.8064,False,84.8064,3.357111795842e-05,2,Liquidity pool info could not be retrieved.
0x66F9DF33107Bb9e814aa23B1554323796bCd54D4,bsc,New World Token,0.033223843512240586,6.644768702448117e-08,True,,99.99990000010031,33223.843512240586,2e-12,0.0,0.0,0.0,100.0,0,False,False,99.4157,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
0x6703798B4fD09bCE49d3889811a7800BA278AF6D,bsc,FAIRANDTHEFURIOUS,2.0975748930738458e-11,5079.440425576402,False,,,20975.748930738457,0.2421577623925907,535398785348.2465,11.230390499287152,0.002210950332784493,98.98,0,False,True,0.006,True,0.0,489.76761772580784,4,
0x670E2101f39AD29A78F5Ce3FaA7c4AED5a05dF71,bsc,MediShares,0.044038326063964885,4.4038326063964887e-10,True,,99.9999995,44038.32606396489,1e-14,0.0,0.0,0.0,100.0,0,False,False,96.2416,True,0.0,1e-15,1,Liquidity pool info could not be retrieved.
